Customer ID,Customer Name,Recency,Frequency,Monetary,Avg_Item_Price,Unique_Product_Count,Fav_Product,City,State,Region,Furniture_Count,Office Supplies_Count,Technology_Count,First Class_Count,Same Day_Count,Second Class_Count,Standard Class_Count,Consumer_Count,Corporate_Count,Home Office_Count,Cluster
RB-19435,Richard Bierner,41,7,1864.1560000000002,143.3966153846154,13,Belkin 8 Outlet Surge Protector,San Diego,California,West,2,7,4,0,3,6,4,13,0,0,0
RB-19465,Rick Bensley,9,12,4715.466,205.02026086956522,22,Avaya 4621SW VoIP phone,Chicago,Illinois,Central,7,10,6,2,5,3,13,0,0,23,2
RB-19570,Rob Beeghly,25,5,528.546,58.72733333333334,9,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Columbus,Indiana,Central,2,5,2,5,0,1,3,9,0,0,0
RB-19645,Robert Barroso,648,5,221.084,31.583428571428573,7,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Memphis,Tennessee,South,1,5,1,2,1,1,3,0,7,0,1
RB-19705,Roger Barcio,54,4,2067.45,295.34999999999997,7,Bulldog Table or Wall-Mount Pencil Sharpener,New York City,New York,East,2,4,1,4,0,0,3,0,0,7,0
RB-19795,Ross Baird,32,8,5633.316,312.962,17,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Philadelphia,North Carolina,South,3,11,4,1,0,4,13,0,0,18,2
RC-19825,Roy Collins,369,6,966.409,96.6409,10,Belkin 6 Outlet Metallic Surge Strip,Pasadena,California,West,2,7,1,6,2,0,2,10,0,0,1
RC-19960,Ryan Crowe,110,4,652.644,81.5805,8,"BlueLounge Milo Smartphone Stand, White/Metallic",Columbus,Ohio,East,2,5,1,1,0,6,1,8,0,0,0
RD-19480,Rick Duston,72,8,4272.93,284.862,14,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",San Francisco,California,West,3,9,3,0,0,1,14,15,0,0,2
RD-19585,Rob Dowd,180,9,2832.904,157.38355555555555,18,"Angle-D Binders with Locking Rings, Label Holders",Henderson,California,South,2,10,6,4,0,0,14,18,0,0,2
RD-19660,Robert Dilbeck,114,4,2745.892,686.473,4,Avery 476,Independence,Missouri,Central,2,2,0,1,0,0,3,0,0,4,0
RD-19720,Roger Demir,21,10,1419.737,70.98685,20,Acco Perma 4000 Stacking Storage Drawers,Morgan Hill,California,West,3,14,3,2,0,1,17,20,0,0,2
RD-19810,Ross DeVincentis,14,8,1137.616,71.101,15,Xerox 2,Chicago,Illinois,Central,2,13,1,6,0,6,4,0,0,16,2
RD-19900,Ruben Dartt,114,9,3133.924,149.2344761904762,21,Avery 516,San Diego,California,West,4,11,6,2,0,8,11,21,0,0,2
RD-19930,Russell D'Ascenzo,42,4,970.942,97.0942,10,Avery Hidden Tab Dividers for Binding Systems,Dallas,Texas,Central,2,6,2,0,2,0,8,10,0,0,0
RE-19405,Ricardo Emerson,1097,1,48.36,48.36,1,Acco 6 Outlet Guardian Standard Surge Suppressor,Kent,Ohio,East,0,1,0,0,0,1,0,1,0,0,1
RE-19450,Richard Eichhorn,302,4,666.52,111.08666666666666,6,Acco Hot Clips Clips to Go,Eau Claire,California,Central,1,4,1,2,0,1,3,6,0,0,0
RF-19345,Randy Ferguson,390,8,3309.15,206.821875,16,"24 Capacity Maxi Data Binder Racks, Pearl",Marietta,Georgia,South,4,10,2,1,0,9,6,0,16,0,2
RF-19735,Roland Fjeld,89,7,2341.2960000000003,167.2354285714286,14,Advantus SlideClip Paper Clips,Oklahoma City,Michigan,Central,2,8,4,2,0,3,9,14,0,0,0
RF-19840,Roy Französisch,6,7,938.862,93.8862,10,Alphabetical Labels for Top Tab Filing,Chesapeake,Virginia,South,1,8,1,2,1,1,6,10,0,0,0
RH-19495,Rick Hansen,32,5,3621.3759999999997,452.67199999999997,8,Avery Durable Binders,New York City,New York,East,1,6,1,1,5,0,2,8,0,0,0
RH-19510,Rick Huthwaite,467,6,6979.18,581.5983333333334,11,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Providence,California,West,1,7,4,6,0,3,3,0,0,12,1
RH-19555,Ritsa Hightower,519,2,740.382,246.79399999999998,3,Fellowes High-Stak Drawer Files,Charlotte,North Carolina,South,0,3,0,0,0,0,3,3,0,0,1
RH-19600,Rob Haberlin,534,3,2085.7400000000002,189.61272727272728,11,AT&T 17929 Lendline Telephone,Carol Stream,Illinois,South,3,6,2,0,1,5,5,11,0,0,1
RK-19300,Ralph Kennedy,119,3,1460.192,182.524,8,Eldon Portable Mobile Manager,South Bend,Indiana,Central,1,6,1,0,0,7,1,8,0,0,0
RL-19615,Rob Lucas,121,8,6234.91,259.78791666666666,24,Advantus Plastic Paper Clips,Chicago,Illinois,Central,4,12,8,7,0,11,6,24,0,0,2
RM-19375,Raymond Messe,345,6,1453.4740000000002,161.49711111111114,9,Avanti 4.4 Cu. Ft. Refrigerator,Burlington,Vermont,East,2,5,2,2,0,0,7,9,0,0,1
RM-19675,Robert Marley,6,5,5979.096,543.5541818181817,11,AT&T TR1909W,Los Angeles,California,East,1,4,6,2,0,5,4,0,0,11,0
RM-19750,Roland Murray,299,1,98.35,49.175,2,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",New York City,New York,East,1,1,0,0,0,2,0,2,0,0,1
RO-19780,Rose O'Brian,35,7,3815.478,317.9565,12,AT&T CL82213,Houston,Texas,Central,3,7,2,3,0,4,5,12,0,0,2
RP-19270,Rachel Payne,496,4,954.6451999999999,79.55376666666666,11,Avery Durable Slant Ring Binders With Label Holder,San Francisco,California,West,1,10,1,0,0,6,6,0,12,0,1
RP-19390,Resi Pölking,33,12,5153.084,206.12336,25,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Seattle,Washington,East,3,19,3,8,8,2,7,25,0,0,2
RP-19855,Roy Phan,28,7,2055.356,146.81114285714287,14,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Los Angeles,California,Central,0,9,5,0,0,0,14,0,14,0,0
RR-19315,Ralph Ritter,19,2,615.9320000000001,153.98300000000003,4,Avery 52,Aurora,Illinois,Central,2,2,0,0,3,0,1,4,0,0,0
RR-19525,Rick Reed,170,6,3302.2619999999997,330.22619999999995,10,Advantus Motivational Note Cards,Lowell,Massachusetts,East,2,7,1,1,0,4,5,0,10,0,0
RS-19420,Ricardo Sperren,76,5,3221.29,357.9211111111111,9,Balt Solid Wood Round Tables,Meriden,Connecticut,East,3,6,0,4,0,4,1,0,9,0,0
RS-19765,Roland Schwarz,36,8,4159.77,297.1264285714286,14,AT&T TR1909W,Los Angeles,South Carolina,South,2,7,5,3,1,3,7,0,14,0,2
RS-19870,Roy Skaria,19,2,22.328,7.442666666666667,3,Ideal Clamps,Burlington,Iowa,Central,0,3,0,0,0,2,1,0,0,3,0
RW-19540,Rick Wilson,120,7,7397.401,321.6261304347826,23,2300 Heavy-Duty Transfer File Systems by Perma,Brentwood,California,West,6,15,2,1,2,1,19,0,23,0,2
RW-19630,Rob Williams,89,9,3279.746,204.984125,16,Acco Perma 4000 Stacking Storage Drawers,Chicago,California,Central,1,11,4,5,0,3,8,0,16,0,2
RW-19690,Robert Waldorf,79,5,3495.646,233.04306666666668,15,3M Organizer Strips,Springfield,Missouri,Central,0,12,3,3,0,10,2,15,0,0,0
SA-20830,Sue Ann Reed,63,10,4767.3415,227.01626190476193,21,3M Hangers With Command Adhesive,Fresno,California,South,6,14,1,6,0,4,11,21,0,0,2
SB-20170,Sarah Bern,201,3,1348.02,192.5742857142857,7,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",New York City,New York,East,1,6,0,0,0,0,7,7,0,0,0
SB-20185,Sarah Brown,188,6,6410.996,534.2496666666667,12,Aastra 57i VoIP phone,Los Angeles,California,West,2,4,6,2,0,3,7,12,0,0,0
SB-20290,Sean Braxton,47,7,8057.891,473.9935882352941,17,Accohide Poly Flexible Ring Binders,Henderson,Kentucky,East,1,10,6,3,4,2,8,0,17,0,2
SC-20020,Sam Craven,780,5,3362.9636,197.8213882352941,17,3.6 Cubic Foot Counter Height Office Refrigerator,Plano,Texas,Central,2,13,2,0,0,2,15,17,0,0,1
SC-20050,Sample Company A,40,9,4624.572,308.3048,15,3M Hangers With Command Adhesive,Burbank,California,West,4,7,4,0,0,1,14,0,0,15,2
SC-20095,Sanjit Chand,349,9,14142.334,642.8333636363636,22,Alliance Rubber Bands,Los Angeles,California,West,8,13,1,4,0,2,16,22,0,0,2
SC-20230,Scot Coram,149,4,4371.958,397.45072727272725,11,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Los Angeles,California,West,1,6,4,0,0,4,7,0,11,0,0
SC-20260,Scott Cohen,187,8,3729.7929999999997,207.21072222222222,18,Acme Preferred Stainless Steel Scissors,San Francisco,California,West,3,11,4,5,0,5,8,0,18,0,2
SC-20305,Sean Christensen,29,6,3650.473,365.0473,10,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Philadelphia,California,Central,3,5,2,1,0,1,8,10,0,0,0
SC-20380,Shahid Collister,30,9,5992.536,299.6268,20,14-7/8 x 11 Blue Bar Computer Printout Paper,Atlanta,Texas,South,5,11,4,4,0,3,13,20,0,0,2
SC-20440,Shaun Chance,36,7,1874.998,187.4998,10,Avery Heavy-Duty EZD View Binder with Locking Rings,Lancaster,Pennsylvania,East,1,7,2,0,0,1,9,0,10,0,0
SC-20575,Sonia Cooley,92,4,799.798,133.29966666666667,6,Avery Hi-Liter Smear-Safe Highlighters,Miami,Florida,South,1,5,0,1,0,0,5,6,0,0,0
SC-20680,Steve Carroll,126,6,1254.64,156.83,8,AT&T 1080 Phone,Holland,California,West,1,4,3,1,0,0,7,0,0,8,0
SC-20695,Steve Chapman,89,10,2576.408,184.02914285714286,14,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,La Crosse,Wisconsin,Central,2,10,2,1,0,4,9,0,14,0,2
SC-20725,Steven Cartwright,187,11,5226.21,201.0080769230769,26,Acme Stainless Steel Office Snips,Houston,California,West,5,16,5,8,0,6,12,26,0,0,2
SC-20770,Stewart Carmichael,41,7,4492.657,213.93604761904763,21,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Philadelphia,Pennsylvania,East,3,13,5,4,0,14,3,0,21,0,2
SC-20800,Stuart Calhoun,30,4,279.256,55.85119999999999,5,Binder Clips by OIC,Houston,Texas,Central,0,3,2,0,2,0,3,5,0,0,0
SC-20845,Sung Chung,414,1,14.112,14.112,1,Newell 332,Arlington Heights,Illinois,Central,0,1,0,0,0,0,1,1,0,0,1
SD-20485,Shirley Daniels,200,9,6121.114,291.481619047619,21,Acme Forged Steel Scissors with Black Enamel Handles,Alexandria,Virginia,Central,5,11,5,9,0,2,10,0,0,21,2
SE-20110,Sanjit Engle,9,11,12209.438,642.602,19,Acrylic Self-Standing Desk Frames,Arlington,California,West,3,11,5,1,0,4,14,19,0,0,2
SF-20065,Sandra Flanagan,59,7,763.546,84.83844444444445,9,Acco 6 Outlet Guardian Premium Surge Suppressor,Clifton,Massachusetts,East,3,6,0,4,1,3,1,9,0,0,0
SF-20200,Sarah Foster,59,9,3422.786,228.18573333333333,15,Avery 487,Seattle,Washington,West,2,10,3,0,2,4,9,15,0,0,2
SF-20965,Sylvia Foulston,48,9,3336.535,196.26676470588234,17,BIC Brite Liner Grip Highlighters,Bedford,Texas,Central,3,12,2,4,0,1,12,0,17,0,2
SG-20080,Sandra Glassco,8,3,3406.5809999999997,309.6891818181818,11,Acme Tagit Stainless Steel Antibacterial Scissors,Redlands,California,West,2,8,1,1,9,0,1,11,0,0,0
SG-20470,Sheri Gordon,183,8,1884.7980000000002,134.6284285714286,14,Acco 6 Outlet Guardian Premium Surge Suppressor,Atlanta,Georgia,South,5,8,1,5,1,2,6,14,0,0,2
SG-20605,Speros Goranitis,108,5,3118.8920000000003,259.90766666666667,12,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",New York City,New York,East,1,7,4,0,0,1,11,12,0,0,0
SG-20890,Susan Gilcrest,226,3,47.946,9.5892,5,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Mcallen,Texas,Central,0,5,0,1,0,1,3,0,5,0,0
SH-19975,Sally Hughsby,29,12,2465.6594999999998,102.7358125,24,#6 3/4 Gummed Flap White Envelopes,Seattle,Washington,West,4,18,2,0,0,1,23,0,24,0,2
SH-20395,Shahid Hopkins,23,10,2180.718,145.38119999999998,15,3M Organizer Strips,Jacksonville,New York,East,2,10,3,2,1,2,10,15,0,0,2
SH-20635,Stefanie Holloman,764,2,2096.392,1048.196,2,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Jackson,California,South,2,0,0,0,0,0,2,0,2,0,1
SJ-20125,Sanjit Jacobs,95,12,3949.656,164.569,23,Xerox 1964,Franklin,Texas,South,4,16,4,2,0,4,18,0,0,24,2
SJ-20215,Sarah Jordon,29,6,1341.036,134.1036,9,DMI Arturo Collection Mission-style Design Wood Chair,Chicago,Illinois,Central,5,4,1,1,2,0,7,10,0,0,0
SJ-20500,Shirley Jackson,253,5,1318.7759999999998,188.3965714285714,7,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Fairfield,California,East,1,4,2,0,0,3,4,7,0,0,0
SK-19990,Sally Knutson,8,3,883.4089999999999,176.68179999999998,5,"Acme 10"" Easy Grip Assistive Scissors",New York City,New York,East,0,4,1,2,0,0,3,5,0,0,0
SL-20155,Sara Luxemburg,70,6,3046.532,380.8165,8,Advantus Rolling Drawer Organizers,Durham,North Carolina,Central,2,5,1,2,2,1,3,0,0,8,0
SM-20005,Sally Matthias,421,4,244.49399999999997,40.748999999999995,6,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",New York City,New York,East,2,4,0,0,0,1,5,6,0,0,1
SM-20320,Sean Miller,79,5,25043.05,1669.5366666666666,15,Avery Fluorescent Highlighter Four-Color Set,Jacksonville,Florida,South,3,9,3,0,1,0,14,0,0,15,2
SM-20905,Susan MacKendrick,606,1,1043.041,173.84016666666665,6,Avery 496,Newark,Ohio,East,1,2,3,6,0,0,0,6,0,0,1
SM-20950,Suzanne McNair,25,11,4464.862,223.2431,19,Southworth Parchment Paper & Envelopes,Philadelphia,Pennsylvania,East,6,14,0,0,0,4,16,0,20,0,2
SN-20560,Skye Norling,111,6,1860.4180000000001,124.02786666666667,15,Aluminum Screw Posts,Paterson,New Jersey,West,2,13,0,0,3,0,12,0,0,15,0
SN-20710,Steve Nguyen,79,7,3127.9592,164.62943157894736,19,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Houston,Texas,Central,4,12,3,0,0,0,19,0,0,19,2
SO-20335,Sean O'Donnell,29,6,2602.5755,173.50503333333333,15,Bretford CR4500 Series Slim Rectangular Table,Columbia,New York,South,7,7,1,2,0,0,13,15,0,0,0
SP-20545,Sibella Parks,327,6,1306.086,130.6086,10,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Chicago,New York,East,2,7,1,0,0,2,8,0,10,0,0
SP-20620,Stefania Perrino,47,9,5440.319,226.67995833333336,24,AT&T 1080 Corded phone,Philadelphia,Pennsylvania,East,5,12,7,1,0,7,16,0,24,0,2
SP-20650,Stephanie Phelps,386,9,1872.4360000000001,124.82906666666668,15,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Akron,California,East,1,9,5,5,0,0,10,0,15,0,2
SP-20860,Sung Pak,79,10,4282.94,178.45583333333332,23,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Philadelphia,Pennsylvania,East,6,11,7,2,0,0,22,0,24,0,2
SP-20920,Susan Pistek,70,6,3990.689,285.0492142857143,14,Assorted Color Push Pins,Columbus,Ohio,East,4,8,2,1,5,0,8,14,0,0,0
SR-20425,Sharelle Roach,8,5,3233.4809999999998,359.27566666666667,9,Cardinal Holdit Business Card Pockets,Louisville,Colorado,West,3,5,1,0,0,2,7,0,0,9,0
SR-20740,Steven Roelle,196,8,4345.886,362.1571666666667,12,"#10 White Business Envelopes,4 1/8 x 9 1/2",Bloomington,Indiana,Central,1,8,3,1,1,0,10,0,0,12,2
SS-20140,Saphhira Shifley,15,8,1324.028,63.04895238095238,21,2300 Heavy-Duty Transfer File Systems by Perma,Columbus,Georgia,South,4,12,5,0,0,3,18,0,21,0,2
SS-20410,Shahid Shariari,110,6,3056.807,254.73391666666666,12,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Los Angeles,Illinois,Central,3,7,2,3,0,2,7,12,0,0,0
SS-20515,Shirley Schmidt,491,3,613.4,102.23333333333333,5,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Louisville,Kentucky,South,1,3,2,0,0,0,6,0,0,6,1
SS-20590,Sonia Sunley,432,6,418.49,46.49888888888889,9,"ACCOHIDE 3-Ring Binder, Blue, 1""",San Francisco,California,West,0,6,3,0,3,0,6,9,0,0,1
SS-20875,Sung Shariari,120,5,964.636,64.30906666666667,15,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Dallas,Florida,East,2,11,2,0,0,0,15,15,0,0,0
ST-20530,Shui Tom,125,7,433.34,36.111666666666665,12,Avery Arch Ring Binders,Philadelphia,Pennsylvania,East,1,8,3,0,0,6,6,12,0,0,0
SU-20665,Stephanie Ulpright,20,7,2595.364,144.1868888888889,18,"Acme 10"" Easy Grip Assistive Scissors",Chicago,Illinois,Central,2,10,6,1,11,4,2,0,0,18,0
SV-20365,Seth Vernon,101,10,11470.95,358.4671875,31,"Situations Contoured Folding Chairs, 4/Set",New York City,New York,East,15,9,8,5,0,8,19,32,0,0,2
SV-20785,Stewart Visinsky,320,9,4105.305,164.21220000000002,25,Acme Elite Stainless Steel Scissors,Philadelphia,California,East,5,16,4,0,2,1,22,25,0,0,2
SV-20815,Stuart Van,76,4,1271.09,211.84833333333333,6,Avery Hi-Liter Smear-Safe Highlighters,Houston,Texas,Central,1,3,2,4,0,0,2,0,6,0,0
SV-20935,Susan Vittorini,2,8,1903.491,146.4223846153846,13,AT&T 841000 Phone,Fairfield,Ohio,East,3,5,5,1,1,3,8,13,0,0,2
SW-20245,Scot Wooten,81,7,1085.078,108.5078,10,Belkin F8E887 USB Wired Ergonomic Keyboard,Greenville,California,East,4,5,1,0,2,2,6,10,0,0,0
SW-20275,Scott Williamson,30,6,1966.65,280.95,7,BlackBerry Q10,New York City,New York,East,1,5,1,0,0,0,7,7,0,0,0
SW-20350,Sean Wendt,162,3,1019.044,169.84066666666666,6,"Advantus Push Pins, Aluminum Head",Cleveland,Ohio,Central,0,4,2,0,0,2,4,0,0,6,0
SW-20455,Shaun Weien,162,6,2835.564,354.4455,8,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",San Diego,California,West,2,4,2,1,0,0,7,8,0,0,0
SW-20755,Steven Ward,534,2,758.6959999999999,94.83699999999999,8,Acco Hanging Data Binders,New York City,New York,East,1,5,2,0,0,8,0,0,8,0,1
SZ-20035,Sam Zeldin,35,11,3625.329,181.26645000000002,20,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Houston,Texas,Central,4,11,5,9,0,8,3,0,0,20,2
TA-21385,Tom Ashbrook,69,4,14595.62,1459.5620000000001,10,Canon imageCLASS 2200 Advanced Copier,New York City,New York,Central,2,4,4,6,0,0,4,0,0,10,2
TB-21055,Ted Butterfield,119,4,1451.361,85.37417647058824,17,"Array Parchment Paper, Assorted Colors",Troy,New York,East,2,13,2,7,0,10,0,17,0,0,0
TB-21175,Thomas Boland,58,4,3589.2959999999994,326.2996363636363,11,Acme Value Line Scissors,Henderson,Kentucky,South,1,9,1,0,0,4,7,0,11,0,0
TB-21190,Thomas Brumley,49,4,816.1740000000001,204.04350000000002,4,12 Colored Short Pencils,Fayetteville,California,West,2,2,0,0,1,1,2,0,0,4,0
TB-21250,Tim Brockman,349,7,1602.376,84.33557894736842,19,Acco D-Ring Binder w/DublLock,Salem,Oregon,West,2,12,5,5,0,4,10,19,0,0,0
TB-21280,Toby Braunhardt,583,6,2198.4500000000003,199.85909090909092,11,9-3/4 Diameter Round Wall Clock,New York City,District of Columbia,East,1,7,3,3,2,0,6,11,0,0,1
TB-21355,Todd Boyes,146,5,834.328,64.17907692307692,13,14-7/8 x 11 Blue Bar Computer Printout Paper,Sandy Springs,Georgia,East,2,9,2,7,0,2,4,0,13,0,0
TB-21400,Tom Boeckenhauer,202,6,9108.742,569.296375,16,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Seattle,Washington,West,3,9,4,0,2,13,1,16,0,0,2
TB-21520,Tracy Blumstein,107,9,4737.486,236.8743,20,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Philadelphia,Pennsylvania,East,4,14,2,5,0,3,12,20,0,0,2
TB-21595,Troy Blackwell,285,4,1240.871,248.1742,5,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Springfield,Ohio,Central,4,0,1,0,1,1,3,5,0,0,0
TB-21625,Trudy Brown,30,9,2797.6679999999997,186.51119999999997,15,Acco Hot Clips Clips to Go,New York City,New York,East,4,8,3,3,4,1,7,15,0,0,2
TC-20980,Tamara Chand,399,5,19052.218,1587.6848333333335,12,Acco Perma 4000 Stacking Storage Drawers,Lafayette,Indiana,Central,0,10,2,2,0,0,10,0,12,0,2
TC-21145,Theresa Coyne,106,1,1038.26,259.565,4,"Contico 72""H Heavy-Duty Storage System",Lakewood,New Jersey,East,2,1,1,0,0,0,4,0,4,0,0
TC-21295,Toby Carlisle,27,8,4266.812,266.67575,16,Acco Suede Grain Vinyl Round Ring Binder,Westminster,California,West,3,8,5,5,2,2,7,16,0,0,2
TC-21475,Tony Chapman,153,9,1244.976,113.17963636363638,11,Acme Value Line Scissors,Aurora,Colorado,West,3,7,1,4,0,2,5,0,0,11,2
TC-21535,Tracy Collins,4,7,742.5580000000001,74.25580000000001,10,Acco Economy Flexible Poly Round Ring Binder,Los Angeles,California,West,2,5,3,2,1,3,4,0,0,10,0
TD-20995,Tamara Dahlen,37,9,1434.548,89.65925,16,Acme Design Stainless Steel Bent Scissors,Bolingbrook,Illinois,Central,3,13,0,5,4,2,5,16,0,0,2
TG-21310,Toby Gnade,337,5,3058.372,339.8191111111111,9,Avery 514,Mesa,Arizona,West,2,5,2,0,0,7,2,9,0,0,1
TG-21640,Trudy Glocke,114,4,2074.661,207.4661,10,Acme Value Line Scissors,Long Beach,California,West,3,5,2,0,5,5,0,10,0,0,0
TH-21100,Thea Hendricks,344,5,2422.824,346.11771428571427,7,4009 Highlighters by Sanford,San Diego,California,West,2,3,2,0,0,1,6,7,0,0,1
TH-21115,Thea Hudgings,58,4,2942.772,326.9746666666667,9,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Philadelphia,Pennsylvania,East,3,5,1,0,0,0,9,0,9,0,0
TH-21235,Tiffany House,117,8,1022.201,78.63084615384615,13,Acme Tagit Stainless Steel Antibacterial Scissors,Dallas,California,Central,2,9,2,0,1,5,7,0,13,0,2
TH-21550,Tracy Hopkins,72,7,4234.096,325.69969230769226,13,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Columbia,Maryland,East,4,6,3,4,1,0,8,0,0,13,2
TM-21010,Tamara Manning,103,7,2819.026,187.93506666666664,15,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Auburn,New York,East,1,12,2,0,0,3,12,15,0,0,0
TM-21490,Tony Molinari,130,3,1094.6779999999999,273.66949999999997,4,Hon Racetrack Conference Tables,Yonkers,New York,East,2,1,1,2,0,0,2,4,0,0,0
TN-21040,Tanja Norvell,90,7,3130.221,260.85175,12,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Phoenix,Arizona,West,3,4,5,0,2,0,10,0,0,12,2
TP-21130,Theone Pippenger,8,9,4454.0560000000005,278.37850000000003,16,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Detroit,Michigan,Central,2,8,6,5,0,2,9,16,0,0,2
TP-21415,Tom Prescott,104,5,5329.0048,532.90048,10,"Angle-D Binders with Locking Rings, Label Holders",Houston,Texas,Central,4,5,1,3,1,1,5,10,0,0,0
TP-21565,Tracy Poddar,350,4,1936.6399999999999,193.664,10,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Eugene,Oregon,West,3,5,2,3,0,6,1,0,10,0,1
TR-21325,Toby Ritter,193,5,675.942,96.56314285714286,7,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Belleville,New Jersey,West,2,3,2,2,0,0,5,7,0,0,0
TS-21085,Thais Sissman,357,2,4.833,2.4165,2,Wilson Jones DublLock D-Ring Binders,Ormond Beach,Arizona,South,0,2,0,1,0,0,1,2,0,0,1
TS-21160,Theresa Swint,504,6,2163.624,127.27199999999999,17,Assorted Color Push Pins,Toledo,Ohio,East,4,11,2,1,2,2,12,0,17,0,1
TS-21205,Thomas Seio,198,7,5371.09,282.68894736842105,19,APC 7 Outlet Network SurgeArrest Surge Protector,Nashville,Tennessee,South,4,11,4,3,2,3,11,0,19,0,2
TS-21340,Toby Swindell,226,5,974.782,81.23183333333334,12,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Los Angeles,California,West,2,10,0,4,1,0,7,12,0,0,0
TS-21370,Todd Sumrall,36,6,11891.751,792.7834,15,"3D Systems Cube Printer, 2nd Generation, Magenta",Los Angeles,California,East,5,6,4,9,0,0,6,0,15,0,2
TS-21430,Tom Stivers,172,5,2054.14,293.4485714285714,7,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Reading,California,West,4,2,1,0,0,3,4,0,7,0,0
TS-21505,Tony Sayre,11,6,2243.274,160.23385714285715,14,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Cleveland,Colorado,West,4,8,2,1,0,0,13,14,0,0,0
TS-21610,Troy Staebel,55,7,2820.424,256.4021818181818,11,"Avery Durable Slant Ring Binders, No Labels",Freeport,Illinois,Central,4,7,0,6,0,2,3,11,0,0,0
TS-21655,Trudy Schmidt,238,5,3368.094,240.57814285714286,14,Belkin 5 Outlet SurgeMaster Power Centers,El Paso,Texas,Central,2,10,2,0,0,5,9,14,0,0,0
TT-21070,Ted Trevino,31,7,4915.602,351.11442857142856,14,Advantus Plastic Paper Clips,Seattle,Washington,East,4,8,2,2,0,2,10,14,0,0,2
TT-21220,Thomas Thornton,183,8,1427.044,95.13626666666667,14,Ibico Covers for Plastic or Wire Binding Elements,Houston,Texas,Central,1,12,2,3,4,0,8,15,0,0,2
TT-21265,Tim Taslimi,406,3,439.5,146.5,3,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Indianapolis,California,Central,0,3,0,1,0,0,2,0,3,0,1
TT-21460,Tonja Turnell,12,7,5364.808,383.20057142857144,14,Avery 497,Richmond,Indiana,Central,4,6,4,0,0,5,9,0,0,14,2
TW-21025,Tamara Willingham,64,7,5278.826,439.9021666666667,12,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Seattle,Washington,West,4,7,1,2,0,5,5,0,0,12,2
TZ-21580,Tracy Zic,35,4,1707.286,189.69844444444445,9,AT&T 1070 Corded Phone,Los Angeles,California,West,2,4,3,0,0,3,6,9,0,0,0
VB-21745,Victoria Brennan,54,6,2005.596,200.5596,10,Advantus T-Pin Paper Clips,San Antonio,Texas,Central,1,9,0,3,1,0,6,0,10,0,0
